陈武南	粤海集团	汕头市 市长 郑剑戈 、 副市长 	陈武南 	， 潮 南区 、 潮阳 区区 委 区政府 主要 领导 、 区 相关 部门 ， 省 国资委 规划 发展 处 、 考核 分配处 ， 建工 集团 、 广业 集团 、 	粤海 集团 	等 相关 单位 参加 调研 

童志云	水利投资集团有限公司	本报讯 （ 首席 记者 颜宏幸 ） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 	童志云 	， 州委 副书记 、 州长 张秀兰 深入 州 交通 投资 建设 集团 有限 公司 、 	水利 投资 集团 有限 公司 	、 城乡 开发 投资 有限 公司 、 土地 开发 投资 有限 公司 进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 

夏庆丰	中国有色集团	国务院 国资委 宣传局 局长 	夏庆丰 	、 改革 局 副局长 林庆苗 参加 调研 ， 并对 	中国 有色 集团 	深化 改革 、 加强 宣传 等 工作 提出 了 意见 和 要求 

童志云	土地开发投资有限公司	本报讯 （ 首席 记者 颜宏幸 ） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 	童志云 	， 州委 副书记 、 州长 张秀兰 深入 州 交通 投资 建设 集团 有限 公司 、 水利 投资 集团 有限 公司 、 城乡 开发 投资 有限 公司 、 	土地 开发 投资 有限 公司 	进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 

王喆	中国新兴建设开发有限责任公司	会议 由 建委 科技处 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 	王喆 	， 	中国 新兴 建设 开发 有限 责任 公司 	副总工程师 李栋 ， 建研 科技 股份 公司 高 性能 混凝土 研究 中心 主任 周永祥 等 审查 专家 出席 会议 

省高速公路集团有限公司党委	谢立新	省 国资委 党委 委员 、 副主任 张美诚 ， 省 交通厅 党组 成员 、 副 厅长 曾 胜 ， 	省 高速 公路 集团 有限 公司 党委 	副书记 、 董事长 	谢立新 	参加 调研 

郝鹏	新兴际华集团	国资委 主任 	郝鹏 	主任 在 博鳌 亚洲 论坛 期 提到 ， 央企 投资 运营 公司 试点 单位 上报 方案 很快 就 会 批复 ， 4月 17日 ， 国资委 副主任 翁杰明 到 第三 批 国有 资本 投资 、 运营 试点 企业 —— 	新兴 际华 集团 	调研 

李斌	三峡集团	座谈会 上 ， 三峡 新 能源 党委 书记 、 董事长 	李斌 	对 调研组 一行 表示 热烈 欢迎 ， 并 表示 ， 作为 	三峡 集团 	第二 主业 的 战略 实施 主体 ， 三峡 新 能源 认真 贯彻 落实 中央 关于 深化 国企 改革 发展 混合 所有制 经济 文件 精神 和 集团 公司 有关 战略 部署 ， 结合 自身 发展 实际 ， 积极 开展 引战股改 工作 ， 顺利 完成 混合 所有制 改革 和 股份制 改造 

赵荣哲	平朔工业公司	刘勇 同志 到 新集 公司 、 淮南 矿业 集团 调研 	赵荣哲 	同志 到 西安 设计 公司 调研 	平朔 工业 公司 	围绕 拓展 外部 运输 市场 开展 调研 做好 沟通 协调 和 指导 推进 集团 公司 主题 教育 领导 小组 办公室 认真 做好 与 国资委 巡回 指导组 的 沟通 协调 ， 每周一 参加 国资委 巡回 指导组 联络员 会议 ， 每 周 三 报送 集团 公司 主题 教育 特点 亮点 工作 ， 及时 协调 巡回 指导组 参加 集团 公司 集中 学习 研讨 、 调查 研究 等 ， 构建 了 顺畅 的 工作 联系 机制 

安军靖	中交集团	国资委 产权 管理局 局长 贾立克 、 国际 合作局 局长 殷长波 、 规划 发展局 副局长 孟华强 、 中广 核 办公厅 主任 胡光耀 、 铀业 公司 总经理 	安军靖 	、 斯科 公司 总经理 蔡于胜 、 	中 交 集团 	副总经理 王海怀 等 一同 参加 调研 和 座谈 

王文宇	星瀚集团	 	王文宇 	先后 前往 善道 集团 、 矿业 集团 、 九 柱 集团 、 	星瀚 集团 	， 听取 国有 企业 运营 情况 汇报 ， 并 就 企业 承担 的 公交 一体化 改革 、 北 武当 河 生态 修复 工程 等 重点 项目 和 转型 发展中 谋划 的 项目 ， 以及 企业 党建 工作 开展 情况 进行 深入 调研 

桑顿	德盛能源配售电有限公司	督导 调研组 一行 先后 对 蓝思 科技 、 	桑顿 	新 能源 、 	德盛 能源 配售 电 有限 公司 	等 进行 了 实地 考察 

保利集团	徐念沙	据 中 丝 集团 官网 消息 ， 今年 6月 5日 至 12日 ， 	保利 集团 	董事长 	徐念沙 	， 

李星强	江厦公司	11月 12日 ， 市 国资委 党委 委员 、 副主任 	李星强 	到 轻纺 集团 所属 卓越 公司 、 	江厦 公司 	、 资产 管理 公司 、 奥博 公司 进行 调研 ， 市 国资委 相关 处室 陪同 调研 

薛占海	石油炼化公司	6月 12日 ， 根据 第十七 次 陕北 高端 能源 化工 基地 建设 座谈会 会议 议程 安排 ， 陕西省 副省长 方光华 、 延安市 市长 	薛占海 	， 调研 延长 	石油 炼化 公司 	延长 油田 伴生气 资源 利用 项目 建设 情况 ， 延长县 相关 领导 ， 延长 石油 集团 公司 总 工程师 扈广法 ， 炼化 公司 总经理 李军 ， 总 工程师 张浩文 等 领导 陪同 调研 

中国建材集团	常	国资委 秘书长 彭华岗 ， 浙江 省政府 副秘书长 高屹 ， 	中国 建材 集团 	党委 副书记 、 副董事长 刘志江 ， 	常 	 

中铝集团党组	余德辉	5月 21日 ， 	中铝 集团 党组 	副书记 、 总经理 	余德辉 	一行 到 西北 铝 、 中铝 铝箔 陇西 公司 调研 

赵基达	中国新兴建设开发有限责任公司	会议 由 建委 科技处 正 处级 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 	赵 基达 	， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 	中国 新兴 建设 开发 有限 责任 公司 	副总工程师 李栋 ， 建研 科技 股份 公司 高 性能 混凝土 研究 中心 主任 周永祥 等 审查 专家 出席 会议 

郝鹏	中航通用飞机有限责任公司	 	郝鹏 	先后 深入 国机 集团 所 属国 机智 能 科技 有限 公司 、 航空 工业 集团 所属 	中航 通用 飞机 有限 责任 公司 	和 广州 汽车 、 珠海 格力 电器 等 调研 ， 参观 企业 科研 展厅 、 实验室 、 生产 车间 ， 与 一 线 科研 人员 、 技能 工人 深入 交流 ， 详细 了解 企业 科技 研发 、 转型 升级 、 创新 发展 情况 

任洪斌	陕西电子信息集团	 	任洪斌 	一行 先后 调研 了 	陕西 电子 信息 集团 	、 杨凌 农业 高 新 技术 产业 示范区 、 中国 航天 推进 技术 研究院 、 中国 航发 西安 航空 发动机 有限 公司 

陈超英	机械科学研究总院集团有限公司	国务院 国资委 党委 委员 	陈超英 	在 	机械 科学 研究 总院 集团 有限 公司 	调研 时 强调 ， 创新 发展 作为 下 一 步 推动 国有 资本 做 优 做 强 做大 的 重要 途径 ， 科技型 企业 首先 要 肩负 起 使命 、 展现 出 担当 

郝鹏	国家电力公司	在 南 期间 ， 	郝鹏 	还 访问 了 南非 最 大 的 国有 企业 	国家 电力 公司 	（ Eskom ） ， 并 赴 中车 - Transnet 轨道 交通 装备 有限 公司 、 中钢 南非 公司 、 国家 能源 集团 龙源 南非 可 再生 能源 有限 公司 等 中央 企业 驻 南 机构 实地 调研 ， 了解 国际化 经营 情况 和 改革 发展 党建 工作 

郝鹏	中国石化河北绿源地热能开发公司	为 深入 了解 中央 企业 参与 建设 河北 雄 安新区 的 情况 ， 	郝鹏 	一行 来到 位于 雄安的 	中国 石化 河北 绿 源地 热能 开发 公司 	， 中央 企业 参与 的 “ 千年 秀 林 ” 林区 和 中国 建筑 承建 的 雄安 市民 服务 中心 调研 

黄敦新	建工集团	10月 24日 ， 省 国资委 主任 、 党委 书记 李成 ， 副主任 、 党委 委员 	黄敦新 	等一行 到 	建工 集团 	承建 的 练 江 流域 整治 环保 设施 项目 检查 调研 

马方元	四川省企业家协会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 	马方元 	先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

王斌	四川设计咨询公司	7月 18日 ， 公司 党委 副书记 	王斌 	带领 调研组 围绕 “ 用 高质量 党建 引领 企业 高 质量 发展 ” 主题 ， 坚持 问题 导向 、 目标 导向 ， 对 	四川 设计 咨询 公司 	深入 开展 主题 教育 和 贯彻 “ 两 个 一以贯之 ” 、 落实 混改 目标 任务 进行 了 调研 指导 

燃气集团党委	蔡鑫磊	 	燃气 集团 党委 	委员 、 副总经理 	蔡鑫磊 	， 总 法律 顾问 、 政策 法规处 处长 、 改革 办 主任 侯晓莉 ， 省 国资委 企业 改革 处 处长 薛恩华 、 人事处 副处长 王超峰 、 政策 法规处 调研员 毛永波 参加 会议 

波瑞公司	王洪艳	总经理 姜涛 、 监事会 主席 张文涛 、 副总经理 姬剑锷 、 副总经理 张宪宝 ， 爱 	波瑞 公司 	董事长 	王洪艳 	、 总裁 王德强 等 领导 陪同 调研 和 座谈 

郝鹏	中国电信重庆分公司	在 渝期间 ， 	郝鹏 	与 重庆 市委 、 市政府 主要 负责 同志 座谈 ， 出席 了 重庆市 政府 与 中国 电信 、 中国 移动 、 中国 联通 、 中国 铁塔 等 深入 推进 5G 数字 重庆 建设 战略 合作 协议 签约 仪式 ， 并 到 	中国 电信 重庆 分公司 	5G 体验 馆 调研 

鲁泰   济宁市中山公用水务有限公司		调研组 先后 对 	济宁市 中山 公用 水 务 有限 公司 	、 济宁 落陵 春辉 机械 制造 有限 公司 、 	鲁泰 	控股 凯本 金威 特种 化学品 （ 济宁 ） 有限 公司 进行 了 调研 ， 听取 了 混合 所有制 改革 工作 情况 汇报 、 召开 了 座谈会 ， 对 生产 车间 进行 了 实地 走访 ， 了解 了 基层 干部 群众 的 反映 ， 在 推进 混合 所有制 过程 中 采取 的 措施 ， 取得 的 成效 ， 遇到 的 困难 ， 需要 提请 市 经济 体制 改革 专项 小组 解决 的 问题 等 

袁再清	四川省企业家协会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 	袁再清 	先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 

翟日    陕药集团		3月 21日 至 22日 ， 省 国资委 党委 副书记 、 主任 任国 、 副主任 孙喜民 、 省工 信 厅 总 工程师 崔跃民 等 一行 带着 振兴 陕西 医药 产业 的 命题 赴 	陕 药 集团 	开展 了 为期 两 天 的 调研 活动 ， 	翟日 	 
 
颜宏幸	土地开发投资有限公司	本报讯 （ 首席 记者 	颜宏幸 	） 为 加快 推进 州 属 国有 企业 改革 ， 推动 国有 资产 资源 高效 整合 重组 ， 6月 14日 ， 州委 书记 童志云 ， 州委 副书记 、 州长 张秀兰 深入 州 交通 投资 建设 集团 有限 公司 、 水利 投资 集团 有限 公司 、 城乡 开发 投资 有限 公司 、 	土地 开发 投资 有限 公司 	进行 专题 调研 ， 并 召开 座谈会 ， 分析 当前 全州 国有 企业 改革 推进 中 存在 的 困难 和 问题 ， 对 深化 州 属 国有 企业 改革 工作 进行 再 安排 、 再 部署 

王善平	市鑫园融资担保有限公司	 	王善平 	先后 前往 市 文化 旅游 发展 集团 有限 公司 、 市 城市 建设 投资 有限 公司 、 	市鑫园 融资 担保 有限 公司 	等地 调研 企业 运营 情况 ， 并 召开 国资 国企 改革 发展 工作 座谈会 ， 听取 市 国资委 、 市属 国有 企业 就 全 市 国资 国企 改革 发展 、 川 陕 革命 老区 振兴 发展 基金 运行 情况 汇报 

黄敦新	广业集团普宁垃圾	为 认真 落实 省委 省政府 关于 打好 污染 防治 攻坚战 的 要求 ， 近日 ， 省 国资委 主任 、 党委 书记 李成 ， 副主任 、 党委 委员 	黄敦新 	等一行 调研 广业 集团 、 建工 集团 、 粤海 控股 集团 在 揭阳 、 汕头 地区 的 环保 基础 设施 建设 情况 ， 重点 调研 了 	广业 集团 普宁 垃圾 	焚烧 发电 项目 、 练 江 流域 整治 环保 工程 项目 

郝鹏	中国石油吐哈油田公司	会前 ， 	郝鹏 	深入 喀什 疏附县 兰干镇 萨依村 ， 看望 工作 在 这里 的 	中国 石油 吐哈 油田 公司 	“ 访 惠聚 ” 驻 村 工作队 ， 就 中央 企业 援疆 干部 工作 生活 情况 进行 调研 

中丝集团	王兴晔	据 	中 丝 集团 	官网 消息 ， 今年 6月 5日 至 12日 ， 保利 集团 董事长 徐念沙 ， 保利 集团 副总经理 、 	王兴晔 	 

许勤	河北永乐胶带有限公司	记者 孟宇 光 摄 河北 新闻网 讯 （ 记者 王成果 ） 11月 7日 ， 省长 	许勤 	到 涿州市 中船 重工 海洋 装备 产业 园 项目 、 	河北 永乐 胶带 有限 公司 	调研 ， 主持 召开 企业家 座谈会 

曹海燕	河北建工集团党委	2月 21日 ， 由 河北省 国资委 党委 副书记 	曹海燕 	带队 ， 河 钢 集团 党委 副书记 李炳军 、 	河北 建工 集团 党委 	副书记 张庆虎 ， 河北省 国资委 党建处 、 改革 改组 处 ， 河北 建 投 集团 有关 人员 组成 的 调研组 来 公司 ， 就 公司 党建 工作 情况 进行 专题 调研 
