徐东林	建研科技股份公司高性能混凝土研究中心	会议 由 建委 科技处 调研员 	徐东林 	主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 中国 新兴 建设 开发 有限 责任 公司 副总工程师 李栋 ， 	建 研 科技 股份 公司 高 性能 混凝土 研究 中心 	主任 周永祥 等 审查 专家 出席 会议 	会议/NN 由/P 建委/NN 科技处/NN 调研员/NN 	徐东林/NR 	主持/VV ，/PU 中国/NR 建筑/NN 科学/NN 研究院/NN 顾问/NN 副总工程师/NN 赵/NR 基达/VV ，/PU 华夏/NR 建宇/NR （/PU 北京/NR ）/PU 混凝土/NN 技术/NN 研究院/NN 院长/NN 路/NN 来/VV 军/NN ，/PU 中国/NR 建筑/NN 标准/NN 设计/VV 研究院/NN 钢结构/NN 所/MSP 所长/NN 王喆/NR ，/PU 中国/NR 新兴/JJ 建设/NN 开发/NN 有限/JJ 责任/NN 公司/NN 副总工程师/NN 李栋/NR ，/PU 	建/VV 研/VV 科技/NN 股份/NN 公司/NN 高/JJ 性能/NN 混凝土/NN 研究/NN 中心/NN 	主任/NN 周永祥/NR 等/ETC 审查/NN 专家/NN 出席/VV 会议/NN 
波瑞公司	王德强	总经理 姜涛 、 监事会 主席 张文涛 、 副总经理 姬剑锷 、 副总经理 张宪宝 ， 爱 	波瑞 公司 	董事长 王洪艳 、 总裁 	王德强 	等 领导 陪同 调研 和 座谈 	总经理/NN 姜涛/NR 、/PU 监事会/NN 主席/NN 张文涛/NR 、/PU 副总经理/NN 姬剑锷/NR 、/PU 副总经理/NN 张宪宝/NR ，/PU 爱/VV 	波瑞/NR 公司/NN 	董事长/NN 王洪艳/NR 、/PU 总裁/NN 	王德强/NR 	等/P 领导/NN 陪同/VV 调研/VV 和/CC 座谈/VV 
李星强	奥博公司	11月 12日 ， 市 国资委 党委 委员 、 副主任 	李星强 	到 轻纺 集团 所属 卓越 公司 、 江厦 公司 、 资产 管理 公司 、 	奥博 公司 	进行 调研 ， 市 国资委 相关 处室 陪同 调研 	11月/NT 12日/NT ，/PU 市/NN 国资委/NN 党委/NN 委员/NN 、/PU 副主任/NN 	李星强/NR 	到/P 轻纺/NN 集团/NN 所属/VV 卓越/JJ 公司/NN 、/PU 江厦/NR 公司/NN 、/PU 资产/NN 管理/NN 公司/NN 、/PU 	奥博/NR 公司/NN 	进行/VV 调研/NN ，/PU 市/NN 国资委/NN 相关/JJ 处室/NN 陪同/VV 调研/VV 
陈放	四川省企业家协会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 	陈放 	先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 李继郁 先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 	全国/NN 工商联/NN 副主席/NN 、/PU 四川省/NR 政协/NN 副主席/NN 、/PU 省/NN 工商联/NN 主席/NN 	陈放/VV 	先生/NN ，/PU 中国/NR 会展/NN 经济/NN 研究会/NN 会长/NN 袁再清/NR 先生/NN ，/PU 四川省/NR 国资委/NN 党委/NN 委员/NN 、/PU 副主任/NN 秦明/NR 先生/NN ，/PU 四川省/NR 知识/NN 产权局/NN 副局长/NN 杨早林/NR 先生/NN ，/PU 四川省/NR 工商/NN 行政/NN 管理局/NN 商标/NN 分局/NN 局长/NN 周广平/NR 先生/NN ，/PU 四川省/NR 发展/NN 和/CC 改革/NN 委员会/NN 调研员/NN 张亚敏/NR 女士/NN ，/PU 四川省/NR 经济/NN 和/CC 信息化/NN 委员会/NN 副/JJ 调研员/NN 刘凯/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政协/NN 原/JJ 常委/NN 、/PU 省/NN 农业厅/NN 原/JJ 常务/JJ 副厅长/NN 傅志康/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政府/NN 原/JJ 副秘书长/NN 张晋川/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省人大/NR 常委会/NN 法制/NN 工作/NN 委员会/NN 原/JJ 主任/NN 杨文/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国/NN 安厅/NN 原/AD 常务/JJ 副厅长/NN 马方/NR 元/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国资委/NN 原/JJ 副主任/NN 李继郁/NR 先生/NN ，/PU 四川省/NR 企业/NN 联合会/NN 、/PU 	四川省/NR 企业家/NN 协会/NN 	副会长/NN 兼/CC 秘书长/NN 梁勤/NR 先生/NN ，/PU 四川省/NR 质量/NN 协会/NN 驻/VV 会/VV 副会长/NN 罗召贵/NR 先生/NN 等/ETC 领导/NN 及/CC 相关/JJ 政府/NN 部门/NN 负责人/NN 出席/VV 大会/NN 
肖亚庆	南京工艺装备制造有限公司	调研 期间 ， 	肖亚庆 	先后 来到 	南京 工艺 装备 制造 有限 公司 	、 中国 电科 第五十五 研究所 等 企业 ， 详细 了解 企业 改革 发展 、 科技 创新 、 生产 经营 和 党的建设 等 工作 情况 	调研/NN 期间/NN ，/PU 	肖亚庆/NR 	先后/AD 来到/VV 	南京/NR 工艺/NN 装备/NN 制造/NN 有限/JJ 公司/NN 	、/PU 中国/NR 电科/NN 第五十五/NN 研究所/NN 等/ETC 企业/NN ，/PU 详细/AD 了解/VV 企业/NN 改革/NN 发展/NN 、/PU 科技/NN 创新/NN 、/PU 生产/NN 经营/NN 和/CC 党的建设/NN 等/ETC 工作/NN 情况/NN 
郝鹏	中煤集团	国务院 国资委 党委 书记 	郝鹏 	到 	中煤 集团 	、 中国 煤炭 科工 调研 时 强调 ， 紧盯 国际 能源 科技 创新 和 产业 变革 趋势 ， 加大 煤炭 装备 制造业 、 煤 化工 领域 的 科技 攻关 力度 ， 提高 关键 核心 技术 自主 创新 能力 ， 积极 推动 煤炭 绿色 开发 和 清洁 高效 利用 ， 努力 做到 资源 开发 与 生态 环境 协同 发展 	国务院/NN 国资委/NN 党委/NN 书记/NN 	郝鹏/NR 	到/VV 	中煤/NR 集团/NN 	、/PU 中国/NR 煤炭/NN 科工/NN 调研/VV 时/LC 强调/VV ，/PU 紧盯/VV 国际/NN 能源/NN 科技/NN 创新/NN 和/CC 产业/NN 变革/NN 趋势/NN ，/PU 加大/VV 煤炭/NN 装备/NN 制造业/NN 、/PU 煤/NN 化工/NN 领域/NN 的/DEG 科技/NN 攻关/NN 力度/NN ，/PU 提高/VV 关键/JJ 核心/NN 技术/NN 自主/JJ 创新/NN 能力/NN ，/PU 积极/AD 推动/VV 煤炭/NN 绿色/NN 开发/NN 和/CC 清洁/VA 高效/AD 利用/VV ，/PU 努力/AD 做到/VV 资源/NN 开发/NN 与/CC 生态/NN 环境/NN 协同/VV 发展/VV 
李鹏飞	中国建材集团	国务院 国资委 改革 办 巡视员 尹义省 、 改革 局 副局长 林庆苗 、 国资委 改革 办 央企 组 处长 	李鹏飞 	， 合肥市 领导 宁波 、 罗平 ， 	中国 建材 集团 	副董事长 李新华 、 副总经理 常 张 利 、 董事会 秘书 、 总经理 助理 光照宇 ， 中国 建材 总院 副院长 、 总会计师 赵延敏 ， 合肥 院 党委 书记 周云峰 、 院长 朱兵 等 相关 领导 参加 了 调研 	国务院/NN 国资委/NN 改革/NN 办/VV 巡视员/NN 尹义省/NR 、/PU 改革/NN 局/NN 副局长/NN 林庆苗/NR 、/PU 国资委/NN 改革/NN 办/VV 央企/NN 组/NN 处长/NN 	李鹏飞/NR 	，/PU 合肥市/NR 领导/VV 宁波/NR 、/PU 罗平/NR ，/PU 	中国/NR 建材/NN 集团/NN 	副董事长/NN 李新华/NR 、/PU 副总经理/NN 常/AD 张/NR 利/NN 、/PU 董事会/NN 秘书/NN 、/PU 总经理/NN 助理/NN 光照宇/NR ，/PU 中国/NR 建材/NN 总院/NN 副院长/NN 、/PU 总会计师/NN 赵延敏/NR ，/PU 合肥/NR 院/NN 党委/NN 书记/NN 周云峰/NR 、/PU 院长/NN 朱兵/NR 等/ETC 相关/JJ 领导/NN 参加/VV 了/AS 调研/NN 
王强	湖南建工集团	3月 12日 ， 省 发改委 外资 处处 长 邓荣幸 、 省 国资委 发展处 处长 	王强 	一行 到 	湖南 建工 集团 	调研 湖南省 “ 一 带 一 路 ” 产业 促进 基金 运转 情况 	3月/NT 12日/NT ，/PU 省/NN 发改委/NN 外资/NN 处处/AD 长/VA 邓荣幸/NN 、/PU 省/NN 国资委/NN 发展处/NN 处长/NN 	王强/NR 	一行/NN 到/VV 	湖南/NR 建工/NR 集团/NN 	调研/VV 湖南省/NR “/PU 一/CD 带/VV 一/CD 路/NN ”/PU 产业/NN 促进/VV 基金/NN 运转/NN 情况/NN 
肖亚庆	华润集团	2018年 4月 ， 国务院 国资委 主任 	肖亚庆 	在 香港 深入 招商局 集团 、 	华润 集团 	、 中国 旅游 集团 调研 时 强调 ， 驻港 中央 企业 要 加快 创新 驱动 和 高质量 发展 步伐 ， 进一步 强化 战略 引领 ， 努力 培育 具有 全球 竞争力 的 世界 一流 企业 	2018年/NT 4月/NT ，/PU 国务院/NN 国资委/NN 主任/NN 	肖亚庆/NR 	在/P 香港/NR 深入/VV 招商局/NR 集团/NN 、/PU 	华润/NR 集团/NN 	、/PU 中国/NR 旅游/NN 集团/NN 调研/VV 时/LC 强调/VV ，/PU 驻港/JJ 中央/NN 企业/NN 要/VV 加快/VV 创新/VV 驱动/NN 和/CC 高质量/NN 发展/NN 步伐/NN ，/PU 进一步/AD 强化/VV 战略/NN 引领/VV ，/PU 努力/AD 培育/VV 具有/VV 全球/NN 竞争力/NN 的/DEC 世界/NN 一流/JJ 企业/NN 
鲁网	山东高速集团	 	鲁 网 	9月 21日 讯 在 近 3 个 月 的 时间 里 ， 	山东 高速 集团 	公开 的 邹庆忠 调研 目的地 ， 涵盖 高速 服务区 、 济青 高速 扩建 项目 、 高速 收费站 、 旅游 度假 综合体 等 ， 如何 做好 大 交通 主业 ， 成为 这 位 新任 董事长 最 关心 的 事情 	 	鲁/NR 网/NN 	9月/NT 21日/NT 讯/NN 在/P 近/AD 3/CD 个/M 月/NN 的/DEG 时间/NN 里/LC ，/PU 	山东/NR 高速/JJ 集团/NN 	公开/VA 的/DEC 邹庆忠/NN 调研/NN 目的地/NN ，/PU 涵盖/VV 高速/JJ 服务区/NN 、/PU 济青/NR 高速/JJ 扩建/NN 项目/NN 、/PU 高速/JJ 收费站/NN 、/PU 旅游/NN 度假/NN 综合体/NN 等/ETC ，/PU 如何/AD 做好/VV 大/JJ 交通/NN 主业/NN ，/PU 成为/VV 这/DT 位/M 新任/JJ 董事长/NN 最/AD 关心/VV 的/DEC 事情/NN 
交通集团	洪军	省 国资委 财务 与 金融 创新 管理处 ， 省 	交通 集团 	党群 工作部 ， 省 公路 建设 有限 公司 相关 负责人 陪同 参加 10月 9日 上午 ， 省 国资委 副主任 、 党委 委员 王晓昀 在 省 	洪军 	 	省/NN 国资委/NN 财务/NN 与/CC 金融/NN 创新/NN 管理处/NN ，/PU 省/NN 	交通/NN 集团/NN 	党群/NN 工作部/NN ，/PU 省/NN 公路/NN 建设/NN 有限/JJ 公司/NN 相关/JJ 负责人/NN 陪同/VV 参加/VV 10月/NT 9日/NT 上午/NT ，/PU 省/NN 国资委/NN 副主任/NN 、/PU 党委/NN 委员/NN 王晓昀/NR 在/P 省/NN 	洪军/NN 	 
中国航空工业集团公司	陈元先	 	中国 航空 工业 集团 公司 	副总经理 	陈元先 	调研 认为 ， 经过 多 年 发展 ， 荆门 目前 已 形成 从 研发 到 运营 的 通用 航空 全 产业链 ， 通用 航空 已经 成为 当地 的 特色 “ 产业 名片 ” ， 一 座 通用 航空 新城 正在 加速 崛起 	 	中国/NR 航空/NN 工业/NN 集团/NN 公司/NN 	副总经理/NN 	陈元先/NR 	调研/NN 认为/VV ，/PU 经过/P 多/CD 年/M 发展/VV ，/PU 荆门/NR 目前/NT 已/AD 形成/VV 从/P 研发/VV 到/VV 运营/NN 的/DEC 通用/NR 航空/NN 全/AD 产业链/NN ，/PU 通用/NR 航空/NN 已经/AD 成为/VV 当地/NN 的/DEG 特色/NN “/PU 产业/NN 名片/NN ”/PU ，/PU 一/CD 座/M 通用/JJ 航空/NN 新城/NN 正在/AD 加速/VV 崛起/VV 
李继郁	四川省企业家协会	全国 工商联 副主席 、 四川省 政协 副主席 、 省 工商联 主席 陈放 先生 ， 中国 会展 经济 研究会 会长 袁再清 先生 ， 四川省 国资委 党委 委员 、 副主任 秦明 先生 ， 四川省 知识 产权局 副局长 杨早林 先生 ， 四川省 工商 行政 管理局 商标 分局 局长 周广平 先生 ， 四川省 发展 和 改革 委员会 调研员 张亚敏 女士 ， 四川省 经济 和 信息化 委员会 副 调研员 刘凯 先生 ， 省企联 特邀 副 会长 、 省政协 原 常委 、 省 农业厅 原 常务 副厅长 傅志康 先生 ， 省企联 特邀 副 会长 、 省政府 原 副秘书长 张晋川 先生 ， 省企联 顾问 、 省人大 常委会 法制 工作 委员会 原 主任 杨文 先生 ， 省企联 顾问 、 省 国 安厅 原 常务 副厅长 马方 元 先生 ， 省企联 顾问 、 省 国资委 原 副主任 	李继郁 	先生 ， 四川省 企业 联合会 、 	四川省 企业家 协会 	副会长 兼 秘书长 梁勤 先生 ， 四川省 质量 协会 驻 会 副会长 罗召贵 先生 等 领导 及 相关 政府 部门 负责人 出席 大会 	全国/NN 工商联/NN 副主席/NN 、/PU 四川省/NR 政协/NN 副主席/NN 、/PU 省/NN 工商联/NN 主席/NN 陈放/NR 先生/NN ，/PU 中国/NR 会展/NN 经济/NN 研究会/NN 会长/NN 袁再清/NR 先生/NN ，/PU 四川省/NR 国资委/NN 党委/NN 委员/NN 、/PU 副主任/NN 秦明/NR 先生/NN ，/PU 四川省/NR 知识/NN 产权局/NN 副局长/NN 杨早林/NR 先生/NN ，/PU 四川省/NR 工商/NN 行政/NN 管理局/NN 商标/NN 分局/NN 局长/NN 周广平/NR 先生/NN ，/PU 四川省/NR 发展/NN 和/CC 改革/NN 委员会/NN 调研员/NN 张亚敏/NR 女士/NN ，/PU 四川省/NR 经济/NN 和/CC 信息化/NN 委员会/NN 副/JJ 调研员/NN 刘凯/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政协/NN 原/JJ 常委/NN 、/PU 省/NN 农业厅/NN 原/JJ 常务/JJ 副厅长/NN 傅志康/NR 先生/NN ，/PU 省企联/NN 特邀/JJ 副/JJ 会长/NN 、/PU 省政府/NN 原/JJ 副秘书长/NN 张晋川/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省人大/NR 常委会/NN 法制/NN 工作/NN 委员会/NN 原/JJ 主任/NN 杨文/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国/NN 安厅/NN 原/AD 常务/JJ 副厅长/NN 马方/NR 元/NR 先生/NN ，/PU 省企联/NN 顾问/NN 、/PU 省/NN 国资委/NN 原/JJ 副主任/NN 	李继郁/NR 	先生/NN ，/PU 四川省/NR 企业/NN 联合会/NN 、/PU 	四川省/NR 企业家/NN 协会/NN 	副会长/NN 兼/CC 秘书长/NN 梁勤/NR 先生/NN ，/PU 四川省/NR 质量/NN 协会/NN 驻/VV 会/VV 副会长/NN 罗召贵/NR 先生/NN 等/ETC 领导/NN 及/CC 相关/JJ 政府/NN 部门/NN 负责人/NN 出席/VV 大会/NN 
中核集团中国核动力研究设计院	彭宇行	11月 21日 ， 国务院 国资委 主任 、 党委 副书记 肖亚庆赴 	中核 集团 中国 核动力 研究 设计院 	开展 专题 调研 ， 四川省 副省长 	彭宇行 	， 中核 集团 党组 书记 、 董事长 余剑锋 陪同 调研 	11月/NT 21日/NT ，/PU 国务院/NN 国资委/NN 主任/NN 、/PU 党委/NN 副书记/NN 肖亚庆赴/NR 	中核/NN 集团/NN 中国/NR 核动力/NN 研究/NN 设计院/NN 	开展/VV 专题/NN 调研/VV ，/PU 四川省/NR 副省长/NN 	彭宇行/NR 	，/PU 中核/NN 集团/NN 党组/NN 书记/NN 、/PU 董事长/NN 余剑锋/NR 陪同/VV 调研/VV 
肖亚庆	东方电气集团	本 网 讯 11月22日 ， 国务院 国资委 主任 	肖亚庆 	在 结束 	东方 电气 集团 	所 属 企业 东方 电机 、 东方 汽轮机 以及 中国 核动力 研究 设计院 、 中国 二重 、 成都 飞机 设计 研究所 和 成飞 公司 的 调研 后 ， 连夜 主持 召开 部分 在 川 中央 企业 座谈会 	本/DT 网/NN 讯/VV 11月22日/NN ，/PU 国务院/NN 国资委/NN 主任/NN 	肖亚庆/NR 	在/P 结束/VV 	东方/NR 电气/NN 集团/NN 	所/AD 属/VV 企业/NN 东方/NN 电机/NN 、/PU 东方/NN 汽轮机/NN 以及/CC 中国/NR 核动力/NN 研究/NN 设计院/NN 、/PU 中国/NR 二重/NR 、/PU 成都/NR 飞机/NN 设计/NN 研究所/NN 和/CC 成飞/NR 公司/NN 的/DEG 调研/NN 后/LC ，/PU 连夜/AD 主持/VV 召开/VV 部分/CD 在/P 川/NR 中央/NN 企业/NN 座谈会/NN 
翁杰明	中国黄金集团中金珠宝股份有限公司	密集 的 调研 正在 展开 今年 3月 28日 ， 国务院 国企 改革 领导 小组 办公室 副主任 、 国务院 国资委 副主任 	翁杰明 	赴 	中国 黄金 集团 中金 珠宝 股份 有限 公司 	和 北新 集团 建材 股份 有限 公司 两 家 “ 双百 企业 ” 进行 调研 ， 强调 要 坚决 推进 充分 竞争 行业 和 领域 国有 企业 的 市场化 改革 	密集/VA 的/DEC 调研/NN 正在/AD 展开/VV 今年/NT 3月/NT 28日/NT ，/PU 国务院/NN 国企/NN 改革/NN 领导/NN 小组/NN 办公室/NN 副主任/NN 、/PU 国务院/NN 国资委/NN 副主任/NN 	翁杰明/NR 	赴/VV 	中国/NR 黄金/NN 集团/NN 中金/NR 珠宝/NN 股份/NN 有限/JJ 公司/NN 	和/P 北新/NR 集团/NN 建材/NN 股份/NN 有限/JJ 公司/NN 两/CD 家/M “/PU 双百/JJ 企业/NN ”/PU 进行/VV 调研/NN ，/PU 强调/VV 要/VV 坚决/AD 推进/VV 充分/JJ 竞争/NN 行业/NN 和/CC 领域/NN 国有/JJ 企业/NN 的/DEG 市场化/NN 改革/NN 
刘凤花	海渔集团	7月 4日 上午 ， 省 国资委 	刘凤花 	副主任 带领 省 国资委 机关 “ 不 忘 初 心 、 牢记 使命 ” 主题 教育 第四 调研组 赴 	海渔 集团 	白马 井 基地 调研 ， 调研组 围绕 找出 	7月/NT 4日/NT 上午/NT ，/PU 省/NN 国资委/NN 	刘凤花/NR 	副主任/NN 带领/VV 省/NN 国资委/NN 机关/NN “/PU 不/AD 忘/VV 初/AD 心/NN 、/PU 牢记/VV 使命/NN ”/PU 主题/NN 教育/NN 第四/OD 调研组/NN 赴/VV 	海渔/NR 集团/NN 	白马/NR 井/NN 基地/NN 调研/VV ，/PU 调研组/NN 围绕/VV 找出/VV 
郝鹏	中国石化所属河北绿源地热能开发有限公司	在 雄 安新区 ， 	郝鹏 	一行 先后 调研 	中国 石化 所 属 河北 绿 源地 热能 开发 有限 公司 	、 “ 千年 秀林 ” 大清河 片 林 一 区 造林 区域 、 雄 安新区 规划 展示 中心 	在/P 雄/NN 安新区/NN ，/PU 	郝鹏/NR 	一行/NN 先后/AD 调研/VV 	中国/NR 石化/NN 所/MSP 属/VV 河北/NR 绿/JJ 源地/NN 热能/NN 开发/NN 有限/JJ 公司/NN 	、/PU “/PU 千年/NN 秀林/NR ”/PU 大清河/NR 片/NN 林/NR 一/OD 区/NN 造林/VV 区域/NN 、/PU 雄/NN 安新区/NN 规划/NN 展示/NN 中心/NN 
李栋	建研科技股份公司高性能混凝土研究中心	会议 由 建委 科技处 调研员 徐东林 主持 ， 中国 建筑 科学 研究院 顾问 副总工程师 赵 基达 ， 华夏 建宇 （ 北京 ） 混凝土 技术 研究院 院长 路 来 军 ， 中国 建筑 标准 设计 研究院 钢结构 所 所长 王喆 ， 中国 新兴 建设 开发 有限 责任 公司 副总工程师 	李栋 	， 	建 研 科技 股份 公司 高 性能 混凝土 研究 中心 	主任 周永祥 等 审查 专家 出席 会议 	会议/NN 由/P 建委/NN 科技处/NN 调研员/NN 徐东林/NR 主持/VV ，/PU 中国/NR 建筑/NN 科学/NN 研究院/NN 顾问/NN 副总工程师/NN 赵/NR 基达/VV ，/PU 华夏/NR 建宇/NR （/PU 北京/NR ）/PU 混凝土/NN 技术/NN 研究院/NN 院长/NN 路/NN 来/VV 军/NN ，/PU 中国/NR 建筑/NN 标准/NN 设计/VV 研究院/NN 钢结构/NN 所/MSP 所长/NN 王喆/NR ，/PU 中国/NR 新兴/JJ 建设/NN 开发/NN 有限/JJ 责任/NN 公司/NN 副总工程师/NN 	李栋/NR 	，/PU 	建/VV 研/VV 科技/NN 股份/NN 公司/NN 高/JJ 性能/NN 混凝土/NN 研究/NN 中心/NN 	主任/NN 周永祥/NR 等/ETC 审查/NN 专家/NN 出席/VV 会议/NN 
肖亚庆	中储粮集团	e 公司 讯 ， 12月 13日 ， 国资委 主任 	肖亚庆 	到 	中储粮 集团 	、 中国 农发 集团 调研 座谈 ， 深入 了解 企业 改革 发展 和 党 的 建设 等 情况 	e/NN 公司/NN 讯/NN ，/PU 12月/NT 13日/NT ，/PU 国资委/NN 主任/NN 	肖亚庆/NR 	到/VV 	中储粮/NR 集团/NN 	、/PU 中国/NR 农发/JJ 集团/NN 调研/VV 座谈/VV ，/PU 深入/AD 了解/VV 企业/NN 改革/NN 发展/NN 和/CC 党/NN 的/DEG 建设/NN 等/ETC 情况/NN 
李强	上海汽车集团股份有限公司	上海 市委 书记 	李强 	今天 下午 （ 5月 29日 ） 就 当前 经济 形势 下 推动 国企 改革 发展 赴 	上海 汽车 集团 股份 有限 公司 	、 百 联 集团 有限 公司 调研 	上海/NR 市委/NN 书记/NN 	李强/NR 	今天/NT 下午/NT （/PU 5月/NT 29日/NT ）/PU 就/P 当前/NT 经济/NN 形势/NN 下/LC 推动/VV 国企/NN 改革/NN 发展/VV 赴/VV 	上海/NR 汽车/NN 集团/NN 股份/NN 有限/JJ 公司/NN 	、/PU 百/CD 联/AD 集团/NN 有限/JJ 公司/NN 调研/VV 
